index,SATechnique,propDepth,propMethod,threshold,heuristic,dailyAccs,predictionThreshold
NASDAQ,VADER1,0,1,0.2,2,0.1,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,2,0.125,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.2,2,0.125,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.32142857142857145, 28), '2020-01-16': (0.4222222222222222, 45), '2020-01-17': (0.3709677419354839, 62), '2020-01-18': (0.3709677419354839, 62), '2020-01-19': (0.3709677419354839, 62)}"

NASDAQ,VADER1,0,1,0.2,2,0.125,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,2,0.125,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,2,0.15,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.5, 22), '2018-04-06': (0.3142857142857143, 35), '2018-04-07': (0.3142857142857143, 35), '2018-04-08': (0.3142857142857143, 35), '2018-04-09': (0.3076923076923077, 52)}"

NASDAQ,VADER1,0,1,0.2,2,0.15,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.3448275862068966, 29), '2020-01-16': (0.44680851063829785, 47), '2020-01-17': (0.4, 65), '2020-01-18': (0.4, 65), '2020-01-19': (0.4, 65)}"

NASDAQ,VADER1,0,1,0.2,2,0.15,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,2,0.15,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,5,0.05,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.2,5,0.05,"{'2020-01-13': (0.0, 3), '2020-01-14': (0.18181818181818182, 11), '2020-01-15': (0.32, 25), '2020-01-16': (0.4146341463414634, 41), '2020-01-17': (0.38596491228070173, 57), '2020-01-18': (0.38596491228070173, 57), '2020-01-19': (0.38596491228070173, 57)}"

NASDAQ,VADER1,0,1,0.2,5,0.05,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,5,0.05,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,5,0.075,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.2,5,0.075,"{'2020-01-13': (0.0, 3), '2020-01-14': (0.18181818181818182, 11), '2020-01-15': (0.32, 25), '2020-01-16': (0.4146341463414634, 41), '2020-01-17': (0.3684210526315789, 57), '2020-01-18': (0.3684210526315789, 57), '2020-01-19': (0.3684210526315789, 57)}"

NASDAQ,VADER1,0,1,0.2,5,0.075,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,5,0.075,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,5,0.1,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.2,5,0.1,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.32142857142857145, 28), '2020-01-16': (0.4222222222222222, 45), '2020-01-17': (0.3709677419354839, 62), '2020-01-18': (0.3709677419354839, 62), '2020-01-19': (0.3709677419354839, 62)}"

NASDAQ,VADER1,0,1,0.2,5,0.1,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,5,0.1,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,5,0.125,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.2,5,0.125,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.32142857142857145, 28), '2020-01-16': (0.4222222222222222, 45), '2020-01-17': (0.3709677419354839, 62), '2020-01-18': (0.3709677419354839, 62), '2020-01-19': (0.3709677419354839, 62)}"

NASDAQ,VADER1,0,1,0.2,5,0.125,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,5,0.125,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,5,0.15,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.5, 22), '2018-04-06': (0.3142857142857143, 35), '2018-04-07': (0.3142857142857143, 35), '2018-04-08': (0.3142857142857143, 35), '2018-04-09': (0.3076923076923077, 52)}"

NASDAQ,VADER1,0,1,0.2,5,0.15,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.3448275862068966, 29), '2020-01-16': (0.44680851063829785, 47), '2020-01-17': (0.4, 65), '2020-01-18': (0.4, 65), '2020-01-19': (0.4, 65)}"

NASDAQ,VADER1,0,1,0.2,5,0.15,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.2,5,0.15,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,2,0.05,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.3,2,0.05,"{'2020-01-13': (0.0, 3), '2020-01-14': (0.18181818181818182, 11), '2020-01-15': (0.32, 25), '2020-01-16': (0.4146341463414634, 41), '2020-01-17': (0.38596491228070173, 57), '2020-01-18': (0.38596491228070173, 57), '2020-01-19': (0.38596491228070173, 57)}"

NASDAQ,VADER1,0,1,0.3,2,0.05,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,2,0.05,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,2,0.075,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.3,2,0.075,"{'2020-01-13': (0.0, 3), '2020-01-14': (0.18181818181818182, 11), '2020-01-15': (0.32, 25), '2020-01-16': (0.4146341463414634, 41), '2020-01-17': (0.3684210526315789, 57), '2020-01-18': (0.3684210526315789, 57), '2020-01-19': (0.3684210526315789, 57)}"

NASDAQ,VADER1,0,1,0.3,2,0.075,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,2,0.075,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,2,0.1,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.3,2,0.1,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.32142857142857145, 28), '2020-01-16': (0.4222222222222222, 45), '2020-01-17': (0.3709677419354839, 62), '2020-01-18': (0.3709677419354839, 62), '2020-01-19': (0.3709677419354839, 62)}"

NASDAQ,VADER1,0,1,0.3,2,0.1,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,2,0.1,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,2,0.125,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.3,2,0.125,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.32142857142857145, 28), '2020-01-16': (0.4222222222222222, 45), '2020-01-17': (0.3709677419354839, 62), '2020-01-18': (0.3709677419354839, 62), '2020-01-19': (0.3709677419354839, 62)}"

NASDAQ,VADER1,0,1,0.3,2,0.125,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,2,0.125,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,2,0.15,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.5, 22), '2018-04-06': (0.3142857142857143, 35), '2018-04-07': (0.3142857142857143, 35), '2018-04-08': (0.3142857142857143, 35), '2018-04-09': (0.3076923076923077, 52)}"

NASDAQ,VADER1,0,1,0.3,2,0.15,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.3448275862068966, 29), '2020-01-16': (0.44680851063829785, 47), '2020-01-17': (0.4, 65), '2020-01-18': (0.4, 65), '2020-01-19': (0.4, 65)}"

NASDAQ,VADER1,0,1,0.3,2,0.15,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,2,0.15,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,5,0.05,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.3,5,0.05,"{'2020-01-13': (0.0, 3), '2020-01-14': (0.18181818181818182, 11), '2020-01-15': (0.32, 25), '2020-01-16': (0.4146341463414634, 41), '2020-01-17': (0.38596491228070173, 57), '2020-01-18': (0.38596491228070173, 57), '2020-01-19': (0.38596491228070173, 57)}"

NASDAQ,VADER1,0,1,0.3,5,0.05,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,5,0.05,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,5,0.075,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.3,5,0.075,"{'2020-01-13': (0.0, 3), '2020-01-14': (0.18181818181818182, 11), '2020-01-15': (0.32, 25), '2020-01-16': (0.4146341463414634, 41), '2020-01-17': (0.3684210526315789, 57), '2020-01-18': (0.3684210526315789, 57), '2020-01-19': (0.3684210526315789, 57)}"

NASDAQ,VADER1,0,1,0.3,5,0.075,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,5,0.075,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,5,0.1,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.3,5,0.1,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.32142857142857145, 28), '2020-01-16': (0.4222222222222222, 45), '2020-01-17': (0.3709677419354839, 62), '2020-01-18': (0.3709677419354839, 62), '2020-01-19': (0.3709677419354839, 62)}"

NASDAQ,VADER1,0,1,0.3,5,0.1,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,5,0.1,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,5,0.125,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.3,5,0.125,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.32142857142857145, 28), '2020-01-16': (0.4222222222222222, 45), '2020-01-17': (0.3709677419354839, 62), '2020-01-18': (0.3709677419354839, 62), '2020-01-19': (0.3709677419354839, 62)}"

NASDAQ,VADER1,0,1,0.3,5,0.125,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,5,0.125,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,5,0.15,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.5, 22), '2018-04-06': (0.3142857142857143, 35), '2018-04-07': (0.3142857142857143, 35), '2018-04-08': (0.3142857142857143, 35), '2018-04-09': (0.3076923076923077, 52)}"

NASDAQ,VADER1,0,1,0.3,5,0.15,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.3448275862068966, 29), '2020-01-16': (0.44680851063829785, 47), '2020-01-17': (0.4, 65), '2020-01-18': (0.4, 65), '2020-01-19': (0.4, 65)}"

NASDAQ,VADER1,0,1,0.3,5,0.15,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.3,5,0.15,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.4,2,0.05,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.4,2,0.05,"{'2020-01-13': (0.0, 3), '2020-01-14': (0.18181818181818182, 11), '2020-01-15': (0.32, 25), '2020-01-16': (0.4146341463414634, 41), '2020-01-17': (0.38596491228070173, 57), '2020-01-18': (0.38596491228070173, 57), '2020-01-19': (0.38596491228070173, 57)}"

NASDAQ,VADER1,0,1,0.4,2,0.05,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.4,2,0.05,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.4,2,0.075,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.4,2,0.075,"{'2020-01-13': (0.0, 3), '2020-01-14': (0.18181818181818182, 11), '2020-01-15': (0.32, 25), '2020-01-16': (0.4146341463414634, 41), '2020-01-17': (0.3684210526315789, 57), '2020-01-18': (0.3684210526315789, 57), '2020-01-19': (0.3684210526315789, 57)}"

NASDAQ,VADER1,0,1,0.4,2,0.075,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.4,2,0.075,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.4,2,0.1,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.4,2,0.1,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.32142857142857145, 28), '2020-01-16': (0.4222222222222222, 45), '2020-01-17': (0.3709677419354839, 62), '2020-01-18': (0.3709677419354839, 62), '2020-01-19': (0.3709677419354839, 62)}"

NASDAQ,VADER1,0,1,0.4,2,0.1,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.4,2,0.1,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.4,2,0.125,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.4,2,0.125,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.32142857142857145, 28), '2020-01-16': (0.4222222222222222, 45), '2020-01-17': (0.3709677419354839, 62), '2020-01-18': (0.3709677419354839, 62), '2020-01-19': (0.3709677419354839, 62)}"

NASDAQ,VADER1,0,1,0.4,2,0.125,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.4,2,0.125,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.4,2,0.15,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.5, 22), '2018-04-06': (0.3142857142857143, 35), '2018-04-07': (0.3142857142857143, 35), '2018-04-08': (0.3142857142857143, 35), '2018-04-09': (0.3076923076923077, 52)}"

NASDAQ,VADER1,0,1,0.4,2,0.15,"{'2020-01-13': (0.25, 4), '2020-01-14': (0.23076923076923078, 13), '2020-01-15': (0.3448275862068966, 29), '2020-01-16': (0.44680851063829785, 47), '2020-01-17': (0.4, 65), '2020-01-18': (0.4, 65), '2020-01-19': (0.4, 65)}"

NASDAQ,VADER1,0,1,0.4,2,0.15,"{'2018-04-03': (0, 0), '2018-04-04': (0, 0), '2018-04-05': (0, 0), '2018-04-06': (0, 0), '2018-04-07': (0, 0), '2018-04-08': (0, 0)}"

NASDAQ,VADER1,0,1,0.4,2,0.15,"{'2020-01-13': (0, 0), '2020-01-14': (0, 0), '2020-01-15': (0, 0), '2020-01-16': (0, 0), '2020-01-17': (0, 0), '2020-01-18': (0, 0), '2020-01-19': (0, 0)}"

NASDAQ,VADER1,0,1,0.4,5,0.05,"{'2018-04-02': (0.25, 4), '2018-04-03': (0.3333333333333333, 9), '2018-04-04': (0.5714285714285714, 14), '2018-04-05': (0.47619047619047616, 21), '2018-04-06': (0.29411764705882354, 34), '2018-04-07': (0.29411764705882354, 34), '2018-04-08': (0.29411764705882354, 34), '2018-04-09': (0.29411764705882354, 51)}"

NASDAQ,VADER1,0,1,0.4,5,0.05,"{'2020-01-13': (0.0, 3), '2020-01-14': (0.18181818181818182, 11), '2020-01-15': (0.32, 25), '2020-01-16': (0.4146341463414634, 41), '2020-01-17': (0.38596491228070173, 57), '2020-01-18': (0.38596491228070173, 57), '2020-01-19': (0.38596491228070173, 57)}"
